filepaths,class,label,phase,dissimilarity,homogeneity,contrast,energy,ASM,correlation,fourier_descriptors
fruits_v2/train/Apple/-1x-1_jpg.rf.e470eabbf1e6ae827c47a6ed108d320c.jpg,Apple,0,train,0.966777505235826,0.784435071068649,93.49938085342936,5.127019953865707,1.7639006540158082,0.0034378615348439,"[-232.         +39.j          -70.0930996 +103.50529181j
 -130.47604183 +86.0470141j  -189.70326726 +41.61568686j
 -260.40227298 +10.10684675j -233.24848751 +23.45907276j
 -231.76299092 +53.69623801j -159.30402613 +63.01092322j
 -259.10073902 +62.5301453j  -172.17760826  +2.11961518j
 -187.7253346  -32.25408448j -205.38319263 -69.30435537j
 -201.87591399 +17.04770968j -325.09983697 +11.83570738j
 -314.00321937 -50.01161622j -185.23537723 +50.26214207j
 -139.63207674 +67.59025097j -179.56894957 +34.56644332j
 -303.12817473 -23.78883452j -223.68718504 -32.02718288j]"
fruits_v2/train/Apple/006b4e6f706e3119_jpg.rf.3e5983e3e0e3176e13576a2e7bcd91d3.jpg,Apple,0,train,0.9961018676147418,0.789524400608451,17.233196721107603,6.351314893225144,1.6580055894777337,0.0022124575199607,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/00_m_jpg.rf.cac94222ac6afbfdbf2694fff8263aec.jpg,Apple,0,train,0.985113750842095,0.65696686263494,30.42310806785592,8.617936283349705,2.218159922243178,0.0016736153834338,"[-355.          +30.j         -240.17591555  +27.66908037j
 -513.50430034 -307.2659238j  -591.63475719 -188.46219575j
 -404.38455247 -660.09598307j -510.23942662 -683.73043613j
  -45.68998038 -690.27594754j  -36.4905924  -807.72271693j
  122.03462485 -329.10374498j  263.30411223 -378.71628427j
  -61.24685148  -22.37551195j  -35.87731688 +134.44527312j
 -532.68752634  -75.81098337j -665.87088158  +50.21931404j
 -721.55010014 -490.14262719j -929.41881929 -594.61807593j
 -455.86344685 -833.64981853j -446.7522088 -1091.5476543j
  -16.96718006 -741.89582398j  248.96623582 -821.37222793j]"
fruits_v2/train/Apple/0148_jpg.rf.7f31c6a9270b44ec4490bae0a0469558.jpg,Apple,0,train,0.9300929113803716,0.611354692215153,172.06097381104573,7.112854191431596,2.66655883730645,0.001728555868817,[24.+0.j]
fruits_v2/train/Apple/015415912756_jpg.rf.fdb37e516641889e2a3f751bdb0a140d.jpg,Apple,0,train,0.9339962471829908,0.6310749693919193,414.2129688206016,6.359037551204622,2.7898104784882305,0.0014181086988673,"[ -95.        -53.j          -96.43237125-16.01390571j
  -78.08515776-23.45753826j  -97.09753342 +4.3571342j
 -118.20604475-10.33589952j -101.62540848-22.24933315j
  -95.00498138 -6.23303851j -101.97161359-30.50436093j
  -82.94426745-12.23329506j  -98.67541828 -3.57644895j
  -91.34097464-38.71636896j  -72.34425697-22.39050213j
 -102.08577947 -9.98250685j  -89.22114906-49.23479266j
  -85.7152593 -25.50984104j -114.27548708-17.90357615j
 -106.97650161-43.31170136j  -86.90192379-40.21350353j
 -101.19650147-26.05009162j  -98.44329733-30.55362664j]"
fruits_v2/train/Apple/018257a792aa90e6_jpg.rf.af5478a16f7f5785ba867cc4b6147675.jpg,Apple,0,train,0.9305700229543266,0.49956758983433,423.4494049785202,8.695155292214372,3.314188199575596,0.0007762681556691,"[-4.30748830e+00-2.54772491e+00j -2.86602540e+00-2.23205081e+00j
 -2.36886667e+00-4.91276912e+00j -1.58685266e+01-1.58968833e+01j
  3.71200000e+03+8.35000000e+02j  1.32158230e+01-5.68483549e+00j
 -2.51051858e+00-6.53468051e-01j -1.13397460e+00+1.23205081e+00j
  2.83957718e+00-3.30431919e+00j]"
fruits_v2/train/Apple/0184d859eef9dea801202b0cec6753-jpg1280w_1l_2o_100sh_jpg.rf.934c652e2b08e80ec5ec0eb1639ee687.jpg,Apple,0,train,0.9821653395526706,0.901076302351656,44.27774423148393,2.108554086869332,0.993255153914353,0.0035343248947314,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/021d8c94fb2d2afe_jpg.rf.7538ca311e4c31351661df573e0be878.jpg,Apple,0,train,0.9436115951207944,0.7151878017585261,135.34122275753177,5.586854880216346,2.2275442426472805,0.0030321016537956,"[-1.56438716e-01 -85.37915918j -2.48923122e+02-138.72288628j
 -5.31400616e+02-204.90764715j -5.61288355e+02 +78.02607435j
 -4.94248570e+02+310.69659251j -3.86048878e+02+399.63847089j
 -7.87488139e+01+341.85688918j  4.97911332e+01+219.31191283j
 -1.18002338e+01+120.58655413j -1.24960863e+02 -72.40547523j
 -2.72422771e+02-240.49851367j -4.27175681e+02 -94.82534278j
 -3.94834368e+02+226.89632395j -3.68064143e+02+169.01247451j
 -1.31773787e+02+173.45343803j -1.61464807e+01 +23.50232209j
  7.85629625e+01+258.31959014j -3.71905604e+01-125.05138623j
  3.09736833e+01 -28.38201646j -1.64626501e+01-293.19116718j]"
fruits_v2/train/Apple/025f1a6538c24716_jpg.rf.d995792e22684a5a371f6332f6a12ae4.jpg,Apple,0,train,0.9927621695091216,0.7588921658776461,39.794694313917546,6.218103811593259,1.833109805475257,0.0018226532139615,"[-296.        -644.j         -394.79619168-566.63484009j
 -437.70815993-515.07967483j -493.83033728-377.81872131j
 -451.2512516 -366.8115378j  -380.99618305-357.14565453j
 -497.32240974-265.67593235j -505.56667136 -67.09991931j
 -357.62235504-110.08575955j -386.50606641-163.26047855j
 -410.30172627 +17.82335388j -217.42977407 +96.81839732j
 -123.91190551 -16.15808251j  -60.45525675 -37.55132226j
  162.17923195 -44.30198345j  238.53893874-176.20817665j
  197.76306157-256.75005432j   69.59132689-230.42367674j
  105.52898532-184.97191976j  193.75745505-185.56561198j]"
fruits_v2/train/Apple/0280001008641_01_400_jpg.rf.6831bea18c189e2b0c76ecff0a9c5402.jpg,Apple,0,train,0.9789767917949972,0.6842612366555482,114.41741001564948,6.394096833304779,2.207821246876497,0.001550972933927,"[ -88.        +43.j          -28.77757986+15.7434595j
  -19.11605071+37.26362399j  -63.57428521-63.9304403j
  -76.95319686-40.28448695j  -81.83028471+47.40983611j
    6.63866177+86.70078906j  -54.45715209+20.99240166j
    6.34629283+29.19817674j -105.08020974+30.4786516j
  -99.70958078-79.69502291j  -71.29532814-62.31890216j
 -116.48932537-72.88440742j -135.37557229-66.24297791j
  -51.89719398 -9.37610599j  -76.90452286-19.5506466j
  -61.82867898+18.35127096j -159.60894416 +8.80666817j
 -183.99102059-84.37084249j  -98.0307125 -61.02719335j]"
